bvd_id,guo
NL09104655,WW*110298660373
NL09104660,US205234618
NL09104706,WW*110298660374
NL09104711,NL09129789
NL09104896,NL74130528
NL09105090,NL41047809
NL09105309,NL71863591
NL09105474,NL30038487
NL09105660,NL09113299
NL09105677,DE*D00438254
NL09105681,NL09104950
NL09105700,NL10026368
NL09105727,NL09129702
NL09105799,US*D00417714
NL09105831,NL73531707
NL09106102,NL51657805
NL09106151,NL09057451
NL09106300,NL09113299
NL09106338,NL41051999
NL09106399,NL09181857
NL09106653,WW*110298660325
NL09106831,NL09112490
NL09106957,NL41053278
NL09106995,NL60334401
NL09107096,NL09183414
NL09107834,NL20120651
NL09107844,NL20120651
NL09108035,NL*Z00368230
NL09108809,NL09138776
NL09108930,NL08158608
NL09108991,NL50255517
NL09109174,NL62643657
NL09109421,JP8120001077489
NL09109423,WW*110298660385
NL09109435,WW*110298660386
NL09109712,NL17096146
NL09109856,NL*908405293
NL09109891,NL12023149
NL09110011,NL09110009
NL09110028,NL24243481
NL09110237,NL09083007
NL09110356,NL09110353
NL09110359,NL54389623
NL09110635,WW*110298660391
NL09110680,NL41049860
NL09110969,CA32139NC
NL09111014,NL09108950
NL09111093,NL50892223
NL09111416,NL30058019
NL09111633,NL30194998
NL09111772,NL*908405293
NL09111990,NL09148597
NL09112044,NL51592975
NL09112259,NL53233484
NL09112270,NL24481318
NL09112416,NL68432968
NL09112622,NL09172467
NL09112660,NL09113299
NL09113198,NL68730888
NL09113314,DE7150000030
NL09113315,DE7150000030
NL09113398,NL09149711
NL09113481,NL10036741
NL09113640,NL74893947
NL09113721,NL57429928
NL09113913,NL62112708
NL09114322,DE2050444448
NL09114542,NL51514117
NL09114597,NL41060184
NL09114833,NL09159742
NL09115306,NL*908405293
NL09115487,NL59199466
NL09115511,NL57817669
NL09115516,NL09142557
NL09115633,NL32083363
NL09115859,NL08081845
NL09116315,WW*110298660693
NL09116537,WW*110298660402
NL09116625,LULB88847
NL09117002,NL60985208
NL09117206,NL51583585
NL09117310,NL60208961
NL09117623,NL09175172
NL09117624,NL09155767
NL09117658,SE2021003831
NL09117825,NL09125690
NL09117833,WW*110298660408
NL09117997,NL09188423
NL09118128,FR*J00S1080
NL09118178,WW*110298663729
NL09118233,NL09079968
NL09118530,NL08050877
NL09118704,DE5050056484
NL09118707,NL09066423
NL09118747,NL41040843
NL09118748,NL09048148
NL09118831,NL*J00S1210
NL09119175,NL09160596
NL09119276,NL34108286
NL09119546,NL64173631
NL09119984,NL75823195
NL09120122,NL09120119
NL09120164,NL09125690
NL09120192,NL51592975
NL09120387,NL11050527
NL09120457,BE0822525554
NL09120614,NL76886735
NL09120686,WW*110298660417
NL09120708,NL10028376
NL09120877,NL66688434
NL09120894,NL09221657
NL09121127,NL66688434
NL09121434,NL09034332
NL09121982,NL66935261
NL09121996,NL*908405293
NL09122021,NL09126435
NL09122183,NL*J00S1210
NL09122438,NL55918638
NL09122679,NL09108005
NL09122758,WW*913571072
NL09122762,NL71863591
NL09122765,NL33285255
NL09123531,NL09030417
NL09123554,NL27117020
NL09123694,NL09123744
NL09123864,DE7210003003
NL09123980,NL09163397
NL09123994,NL17238877
NL09124392,NL09030417
NL09124395,NL09030417
NL09124574,NL31045961
NL09124638,NL41024572
NL09124752,NL41053430
NL09124957,NL76645738
NL09125004,NL09125690
NL09125050,NL09101003
NL09125151,NL09113498
NL09125231,NL09113498
NL09125321,NL09125330
NL09125323,NL09125328
NL09125357,NL09125354
NL09125374,WW*110298660350
NL09125382,WW*110298660350
NL09125431,NL09159742
NL09125434,NL09159742
NL09125439,NL09159742
NL09125442,NL09159742
NL09125595,BECP3379571
NL09125693,NL08097203
NL09125726,NL09212262
NL09125893,NL69525544
NL09126037,NL09032385
NL09126552,NL09069496
NL09126994,NL08176480
NL09127111,NL55790801
NL09127115,NL30153795
NL09127212,NL62112708
NL09127379,NL09093595
NL09127807,NL30058358
NL09128182,NL09053949
NL09128323,NL09125690
NL09128326,NL09135932
NL09128410,NL71827528
NL09128501,NL09058912
NL09128596,NL51445611
NL09128658,NL17168042
NL09128713,NL09079697
NL09128819,NL56843739
NL09128835,NL09131494
NL09128845,NL10043757
NL09128931,NL09114043
NL09128941,NL09099666
NL09129118,NL10041348
NL09129189,NL09129188
NL09129268,NL09132489
NL09129297,NL70279810
NL09129517,NL09129724
NL09129526,NL34299837
NL09129632,NL56697597
NL09129634,NL56697597
NL09129807,NL09082411
NL09129850,NL09083284
NL09129942,NL*110298660409
NL09130017,NL*908405293
NL09130037,NL73531707
NL09130133,NL55636160
NL09130227,NL63720221
NL09130325,WW*110298659582
NL09130512,NL09189979
NL09130542,NL41040843
NL09130834,NL09163397
NL09130848,NL09087522
NL09131023,NL08048869
NL09131031,WW*905634472
NL09131098,NL09215846
NL09131518,NL30139207
NL09131520,NL30139207
NL09131521,NL30139207
NL09131522,NL30139207
NL09131581,NL09198333
NL09131664,NL12049405
NL09131707,NL09187281
NL09131793,NL08041859
NL09131865,NL09131965
NL09131874,NL08158608
NL09131917,IS6204830369
NL09131952,NL70547459
NL09131973,NL09114247
NL09131974,NL09114247
NL09132095,NL41151568
NL09132140,GB00317886
NL09132163,NL09073975
NL09132184,NL66162815
NL09132417,NL67542824
NL09132525,SE2021003831
NL09132531,NL30164609
NL09132966,NL09034800
NL09133018,NL10031806
NL09133058,NL62301179
NL09133120,NL67044093
NL09133171,CYC185756
NL09133180,US208647322
NL09133203,NL69454620
NL09133281,NL08069506
NL09133356,FI15243611
NL09133632,NL09118878
NL09134204,NL09134203
NL09134502,US941081436
NL09134567,NL09125690
NL09134571,NL76320405
NL09134580,WW*110298660752
NL09134659,NL52890937
NL09134839,NL30194051
NL09134969,NL23034268
NL09135241,NL10147802
NL09135850,NL09202987
NL09135854,NL09149711
NL09135955,NL09003253
NL09136128,NL13038293
NL09136262,NL09136018
NL09136514,NL09151782
NL09136676,NL09208688
NL09137013,CWLEI655806
NL09137182,NL31046681
NL09137587,NL58877770
NL09137592,WW*110298660456
NL09137719,NL09163253
NL09138155,NL08091478
NL09138178,NL67447503
NL09138180,NL09183360
NL09138564,NL09138556
NL09138706,NL09109117
NL09138896,DE4250246435
NL09138899,NL57611068
NL09138922,DE4250246435
NL09139004,NL*908405293
NL09139034,NL08074595
NL09139118,NL62643657
NL09139140,NL62643657
NL09139172,NL09187481
NL09139175,NL09187481
NL09139272,NL09067631
NL09139322,WW*110298659756
NL09139879,NL51809729
NL09139942,IL30367GE
NL09140062,NL09159742
NL09140519,NL51773856
NL09140603,CWLEI655806
NL09140622,FR401251566
NL09140804,NL51592975
NL09141383,NL09148731
NL09141493,LU*D00436360
NL09141820,BECP3338835
NL09141968,NL*908405293
NL09142492,WW*110298660350
NL09143074,NL09163397
NL09143077,NL09163397
NL09143110,WW*110298663953
NL09143192,WW*110298660468
NL09143212,NL10034505
NL09143382,NL08003438
NL09143400,NL09160184
NL09143536,NL09143576
NL09143720,NL09143714
NL09143737,NL55614752
NL09143875,NL69011265
NL09144044,NL09126385
NL09144134,NL30058019
NL09144137,NL30058019
NL09144186,NL09188423
NL09144238,NL34147475
NL09144328,US*D00433212
NL09144708,NL*904793906
NL09144889,DE*D00438254
NL09145080,NL09139129
NL09145339,NL09145338
NL09145448,NL59459352
NL09145607,NL09165860
NL09145878,NL09124027
NL09145889,NL74881809
NL09146164,NL09125690
NL09146317,WW*110298660709
NL09146351,NL09147437
NL09146384,NL09146387
NL09146527,NL09146544
NL09146605,NL09140161
NL09146640,NL71545697
NL09146721,GB09422989
NL09147024,NL09159474
NL09147057,NL09158305
NL09147071,NL*908405293
NL09147328,NL09051284
NL09147350,NL09147335
NL09147352,NL09147335
NL09147556,WW*906428785
NL09147597,NL09077294
NL09147609,NL09029555
NL09147647,NL09147655
NL09147751,NL09181336
NL09147772,NL09147769
NL09147795,NL68496516
NL09147836,NL68496389
NL09147984,BECP3338835
NL09148288,NL72262796
NL09148485,WW*110298660488
NL09148496,WW*110298660489
NL09148655,NL08091478
NL09148660,NL08091478
NL09149143,NL53193415
NL09149179,NL63521024
NL09149325,CW*926683854
NL09149353,NL09139924
NL09149477,NL09162545
NL09149482,NL56895186
NL09149579,BE0476440541
NL09149635,NL24448740
NL09149651,NL64718778
NL09149744,NL27164728
NL09149810,WW*110298660491
NL09149858,NL09149857
NL09150076,NL09203832
NL09150095,NL09152186
NL09150198,NL09150196
NL09150205,WW*110298660494
NL09150267,NL75206692
NL09151190,NL64439216
NL09151468,DE*110191604302
NL09151486,NL14624668
NL09151488,NL09151459
NL09151553,US942634797
NL09151556,NL59413832
NL09151613,NL*110298660502
NL09151677,NL10044507
NL09151711,NL10044507
NL09151787,NL09151782
NL09151792,NL09151782
NL09151794,NL09050140
NL09151851,NL09103470
NL09151941,NL76726428
NL09151979,NL09004147
NL09152123,NL09167690
NL09152190,IL30765GE
NL09152251,WW*913571072
NL09152256,NL09152186
NL09152430,NL09125690
NL09152769,NL*908405293
NL09152897,DE5110206610
NL09152904,NL67527736
NL09153252,NL09023215
NL09153334,NL09070941
NL09153347,NL09125690
NL09153380,NL09125690
NL09153404,NL09125690
NL09153405,NL09125690
NL09153407,NL09125690
NL09153517,NL63213893
NL09153656,NL58213546
NL09153735,NL09153806
NL09154296,NL30194998
NL09154357,DE8170790901
NL09154427,NL10029718
NL09154428,NL10029718
NL09154551,NL55052789
NL09154731,NL41060184
NL09154778,GBJE122154
NL09155079,NL09087995
NL09155202,NL17136269
NL09155303,WW*110298660525
NL09155363,NL09092434
NL09155371,NL66358809
NL09155483,NL24322373
NL09155592,NL09125690
NL09155593,NL09151782
NL09155595,NL09125690
NL09155599,NL09125690
NL09155611,NL09125690
NL09155615,NL72049588
NL09155738,NL09125690
NL09155757,NL09190938
NL09155837,NL09125690
NL09155901,NL60570407
NL09155902,NL09155767
NL09155929,US223514823
NL09155964,NL09101673
NL09155985,NL*J00S1210
NL09156040,NL09125690
NL09156067,NL09154868
NL09156213,WW*110298659756
NL09156232,WW*110298659756
NL09156544,NL71866221
NL09156656,NL41040843
NL09156723,NL10029718
NL09156772,NL*Z00322882
NL09156850,US*D00437707
NL09156893,IL30765GE
NL09156972,CWLEI655806
NL09157019,NL09132401
NL09157071,NL61837784
NL09157177,CWLEI655806
NL09157194,WW*110298660523
NL09157198,WW*110298660524
NL09157387,NL68496680
NL09157424,NL56697597
NL09157505,NL09087522
NL09157641,IT01787850161
NL09158047,NL09070396
NL09158225,WW*110298660528
NL09158347,NL54262542
NL09158428,NL68102275
NL09158493,NL37080386
NL09158514,NL59464461
NL09158640,NL56440936
NL09159211,NL56697597
NL09159513,YY*110294916470
NL09159608,NL64889610
NL09159693,NL10036910
NL09159721,NL56796838
NL09159913,NL09154489
NL09160044,NL09051284
NL09160120,NL09189437
NL09160364,NL10146507
NL09160458,NL09101673
NL09160597,NL09160596
NL09160705,NL09125690
NL09160881,NL33014569
NL09161031,NL*908405293
NL09161336,NL09111573
NL09161363,NL66092205
NL09161559,NL*908405293
NL09161894,NL18089140
NL09162045,NL64493482
NL09162092,WW*110298660417
NL09162172,NL67635725
NL09162477,WW*110298660693
NL09162492,NL09204797
NL09162585,CWLEI655806
NL09162586,CWLEI655806
NL09162767,NL09169036
NL09162909,NL09183204
NL09163100,NL09125690
NL09163219,NL70139350
NL09163273,NL30182911
NL09163314,CW*D00417696
NL09163586,WW*110298660545
NL09163717,NL24404139
NL09163725,NL09164947
NL09163895,NL52067831
NL09164031,GBIM010534V
NL09164050,NL09110580
NL09164361,NL40407228
NL09164478,NL09125690
NL09165300,NL62091484
NL09165341,NL09102562
NL09165371,DE4250246435
NL09165506,NL08049968
NL09165628,NL01155410
NL09165890,NL09127748
NL09165973,NL09125690
NL09166001,WW*110298660552
NL09166026,NL09175172
NL09166044,NL09166042
NL09166047,GBJE299
NL09166788,NL75224267
NL09166816,NL51657805
NL09167027,WW*110298660557
NL09167077,NL53345975
NL09167152,NL05063894
NL09167467,NL09125690
NL09167468,NL08097203
NL09167532,NL10029718
NL09167704,DE7150000030
NL09168086,DE7150000030
NL09168548,NL69506795
NL09168800,NL09091991
NL09168804,NL08052081
NL09168813,NL09168811
NL09169346,NL10031716
NL09169374,NL74881809
NL09169390,NL09070941
NL09169429,NL09123866
NL09169463,NL73109584
NL09169533,DE*190521570617
NL09169559,NL10034505
NL09169724,WW*110298660562
NL09170142,NL33202517
NL09170156,NL09126802
NL09170162,NL76717178
NL09170382,WW*110298660564
NL09170410,FR443837331
NL09170441,NL09195244
NL09170567,NL75206692
NL09170603,FR443837331
NL09170720,NL09125690
NL09170925,NL09170927
NL09171032,NL09125690
NL09171048,NL24289036
NL09171195,GBIM010534V
NL09171319,NL09064934
NL09171348,NL09125690
NL09171444,NL76886735
NL09171451,WW*110298660568
NL09171676,NL09086909
NL09171708,NL09171705
NL09171813,NL41060184
NL09171836,NL09133212
NL09172016,WW*110298660423
NL09172054,NL41038965
NL09172456,NL09172454
NL09172608,NL09125690
NL09172688,NL68775237
NL09172716,WW*110298660578
NL09172720,NL09170422
NL09172726,WW*110298660579
NL09172730,WW*110298660579
NL09172852,NL51773856
NL09173094,NL09091445
NL09173101,NL09125690
NL09173496,NL50589679
NL09173532,NL09179879
NL09173536,NL30181398
NL09173818,NL09125690
NL09173926,NL41060184
NL09174346,GBIM010534V
NL09174429,NL59061391
NL09174466,NL56339151
NL09174614,NL09174616
NL09174644,NL09125690
NL09174827,NL*905637153
NL09174911,NL09125690
NL09174982,NL09133699
NL09175375,NL54262542
NL09175422,NL63460726
NL09175553,WW*110298660589
NL09175788,NL09175082
NL09175793,NL71239294
NL09176268,NL09139129
NL09176345,NL09202763
NL09176666,US361258310
NL09176672,NL09202658
NL09176788,BECP3338835
NL09176879,NL09126752
NL09177388,NL09125690
NL09177585,NL09177580
NL09178566,NL09178569
NL09178611,NL56697597
NL09178698,NL09182668
NL09178988,NL41038965
NL09179269,NL51592975
NL09179345,NL09125690
NL09179556,NL30168702
NL09179695,NL09179692
NL09179701,NL62311778
NL09179780,CWLEI655806
NL09179794,NL68030274
NL09180064,NL51592975
NL09180342,CWLEI655806
NL09180405,NL09121344
NL09180726,NL09098166
NL09181004,NL30185663
NL09181008,WW*110298660600
NL09181074,NL56383673
NL09181122,NL09090428
NL09181200,GBIM010534V
NL09181201,NL09125690
NL09181417,NL41040843
NL09181418,NL41040843
NL09181423,NL41040843
NL09181427,NL52221571
NL09182033,WW*110298669049
NL09182036,NL09125690
NL09182063,NL56697597
NL09182142,NL09186750
NL09182146,NL73524743
NL09182249,NL09143250
NL09182268,NL75331403
NL09182423,NL09125690
NL09182462,NL09166485
NL09182783,WW*110298660607
NL09182799,NL09182784
NL09182885,NL62094440
NL09182986,NL09117349
NL09183365,NL09183327
NL09183400,NL09188423
NL09183455,NL10044948
NL09183463,NL09106959
NL09183530,NL52067831
NL09183820,NL09125690
NL09184102,NL62684698
NL09184171,NL09186717
NL09184480,NL52621774
NL09184689,NL09148597
NL09184745,NL09117958
NL09184878,VG*D00426156
NL09184978,GBIM010534V
NL09185095,NL09162873
NL09185183,NL30185663
NL09185359,NL09151441
NL09185619,NL09125690
NL09185907,NL*J00S1210
NL09186071,NL51809729
NL09186226,NL09188972
NL09186568,WW*110298660619
NL09186572,NL30182014
NL09186902,NL66835380
NL09187121,NL09177379
NL09187285,NL09187281
NL09187354,WW*905636603
NL09187658,NL09125690
NL09187911,NL68746148
NL09188634,NL62330438
NL09188731,NL09125690
NL09188771,US129606255L
NL09188844,NL24127334
NL09189054,NL09104722
NL09189104,NL09125690
NL09189109,NL09155612
NL09189204,LULB218575
NL09189340,NL41029179
NL09189342,NL41029179
NL09189381,NL09189379
NL09189445,NL09189437
NL09189930,IE111471
NL09189967,NL09189979
NL09190158,NL09215360
NL09190345,WW*110298669001
NL09190347,NL59232927
NL09190348,NL59232927
NL09190364,NL09190359
NL09190394,NL41261452
NL09190400,NL51668874
NL09190458,LULB218575
NL09190471,NL09156795
NL09190595,NL09106915
NL09191503,NL63213893
NL09191718,NL62140582
NL09192120,WW*110298660600
NL09192142,NL08072424
NL09192161,WW*110298660629
NL09192280,NL59114347
NL09192335,NL59724544
NL09192530,WW*110298660619
NL09192711,NL09112052
NL09192757,NL58216197
NL09193130,CHCHE109482611
NL09193370,NL09193334
NL09193372,NL09193334
NL09193374,NL09193334
NL09194124,NL09125690
NL09194531,WW*110298660632
NL09194581,NL09125690
NL09195081,NL09125690
NL09195083,NL09125690
NL09195145,NL09177610
NL09195247,NL10036111
NL09195297,WW*110298660908
NL09195687,NL09050140
NL09195752,NL09104722
NL09196220,NL65510194
NL09196455,WW*110298660638
NL09196485,CW*D00384507
NL09196640,US311168055
NL09197081,WW*110298660639
NL09197642,NL09092587
NL09197738,NL09091970
NL09198070,NL73905836
NL09198181,NL09087522
NL09198770,NL09112490
NL09198972,NL63159309
NL09198974,NL63159309
NL09199043,NL58722378
NL09199058,NL64718778
NL09199155,NL09048942
NL09199200,NL51445611
NL09199228,NL09166485
NL09199239,NL09014262
NL09200189,NL09110207
NL09201752,NL09125690
NL09201758,NL09125690
NL09202146,WW*913571072
NL09202237,DE4030080476
NL09202397,NL09125690
NL09202400,NL09125690
NL09202403,NL09125690
NL09202405,NL09125690
NL09202422,NL70343799
NL09202799,NL08041152
NL09204452,NL09125690
NL09204488,FR709802094
NL09204509,FR709802094
NL09204800,NL09204797
NL09204985,NL75998734
NL09205140,CN*D00430933
NL09205179,NL55790801
NL09205198,NL31045961
NL09205327,NL09205324
NL09205416,NL68938268
NL09205745,NL64439216
NL09206055,NL41058743
NL09206221,NL09099666
NL09206262,NL56697597
NL09206356,NL09188427
NL09206459,NL09125690
NL09206463,NL09125690
NL09206612,LULB218575
NL09206847,NL09125690
NL09206850,NL09125690
NL09206961,NL09112052
NL09206964,NL09112052
NL09207282,NL68170580
NL09207420,NL09153806
NL09207522,WW*110298660654
NL09207670,NL09134741
NL09207815,US371490331
NL09207984,GBOC349410
NL09208301,FR532712825
NL09208701,NL09209838
NL09208786,GB04251409
NL09208846,NL09048942
NL09209345,NL09125690
NL09209348,NL09125690
NL09209349,NL09125690
NL09209350,NL09125690
NL09209352,NL09142376
NL09209611,NL09098104
NL09209902,NL09209900
NL09210103,CWLEI655806
NL09210127,NL13038293
NL09210129,CWLEI655806
NL09211374,NL09125690
NL09211376,NL09125690
NL09213564,WW*110298660660
NL09213763,NL09124849
NL09214496,NL57761264
NL09214714,NL09125690
NL09214719,NL09125690
NL09214722,NL09125690
NL09214723,NL09125690
NL09217136,WW*110298660543
NL09217190,NL09125690
NL09217194,NL09125690
NL09217334,NL69231583
NL09218238,NL09145931
NL09218560,WW*110298660665
NL09219095,NL66842387
NL09219168,NL58356088
NL09219208,NL09125690
NL09219215,NL09125690
NL09219396,NL*B000101459
NL09219554,NL58356088
NL09219760,DE8170487367
NL09219761,NL09125690
NL09219764,NL09125690
NL09220001,NL20120387
NL09220222,NL74327461
NL09220330,WW*110298660709
NL09220543,NL09220537
NL09221765,ESB61970323
NL09222035,NL09221030
NL09222299,NL24407537
NL09222398,NL09092433
NL10004873,BE0812302447
NL10006687,NL09157801
NL10006983,NL51809729
NL10007385,NL60334401
NL10007672,NL22031837
NL10007741,NL09209822
NL10008482,NL10026375
NL10008549,NL58781846
NL10008562,NL09043972
NL10010437,NL09132635
NL10010582,NL10032939
NL10011899,NL10026375
NL10013662,NL11018152
NL10013830,FR709802094
NL10014869,NL09084947
NL10015448,NL75593157
NL10016011,NL09165408
NL10016370,NL41058743
NL10016373,WW*110298660672
NL10017059,NL41261111
NL10017309,NL10026368
NL10017357,NL17179495
NL10017560,NL51493667
NL10019056,WW*905652825
NL10019274,NL09104897
NL10019550,NL10027450
NL10019743,NL75206692
NL10019752,WW*110298660677
NL10019805,NL59372826
NL10020655,NL58403272
NL10020986,NL09177379
NL10021177,NL58018174
NL10021205,WW*110298660646
NL10021227,NL09151842
NL10021556,NL53864670
NL10021937,NL16015199
NL10021977,NL09176404
NL10021984,NL09132755
NL10022921,NL41029302
NL10022986,NL41057066
NL10023237,CYC223551
NL10023374,NL52874532
NL10023474,NL41058743
NL10023705,NL10147632
NL10023832,NL09087522
NL10024366,NL09148304
NL10024425,NL17063131
NL10024817,WW*905652825
NL10025192,NL10037071
NL10025399,NL73606480
NL10025400,NL09151842
NL10025477,NL09106959
NL10025657,NL10005851
NL10025770,US132833430L
NL10025821,NL06087279
NL10025854,NL41058033
NL10027110,NL09161960
NL10027156,NL10030806
NL10027341,NL10027342
NL10027407,NL70650284
NL10027445,NL10029328
NL10027546,NL75593157
NL10027635,NL41056695
NL10028475,NL09062332
NL10028590,NL34061152
NL10028790,NL72731605
NL10029348,CW*D00416118
NL10029370,WW*110298660677
NL10029722,NL64807185
NL10029786,BE0465255352
NL10030067,NL11061702
NL10030136,US127754330L
NL10030325,NL30242128
