bvd_id,company_adddress
NL08078829,6961KB | 1
NL08078879,7346AA | 90
NL08079112,5145RA | 3
NL08079120,3751LE | 10
NL08079172,8071TM | 12
NL08079269,7451NK | 2
NL08079338,3972ET | 29
NL08079417,7336AZ | 4
NL08079480,3781PM | 95
NL08079499,3846AT | 20
NL08079535,6741KP | 15
NL08079541,7274DW | 2
NL08079634,8181HC | 39
NL08079648,7218MG | 3
NL08079719,8211BE | 192
NL08079751,1101AG | 50
NL08079810,7339HV | 14
NL08079855,7383BB | 9
NL08079896,7332BK | 16
NL08080039,3886LB | 38
NL08080175,6825JC | 110
NL08080214,6825JC | 110
NL08080219,6825JC | 110
NL08080286,3886LB | 38
NL08080307,9502BW | 1
NL08080410,6741KP | 15
NL08080495,3781GN | 53
NL08080539,7345DH | 169
NL08080727,7241MB | 101
NL08080732,7411SK | 1
NL08080824,6971GV | 9
NL08080988,6741KP | 15
NL08081101,7323RW | 1
NL08081102,7323RW | 1
NL08081103,7323RW | 1
NL08081129,8191JP | 4
NL08081144,7331VZ | 500
NL08081235,3853LH | 23
NL08081384,7345CP | 5
NL08081439,3871MR | 4
NL08081446,8081HC | 36
NL08081559,3772MP | 35
NL08081626,4724CK | 58
NL08081752,7316AR | 41
NL08081845,7313GK | 5
NL08081855,7271KG | 9
NL08081918,3882RB | 109
NL08081954,3849ML | 25
NL08081955,3781GB | 24
NL08081957,3771CB | 3
NL08081959,2993VM | 7
NL08081961,3781GB | 24
NL08081971,3771AG | 19
NL08081982,6825JC | 110
NL08081985,7324BA | 44
NL08082044,7461BV | 14
NL08082212,8171NS | 25
NL08082254,3871AW | 97
NL08082259,3871AW | 97
NL08082297,8501ZA | 24
NL08082305,8094SB | 78
NL08082321,7324AZ | 3
NL08082482,3824ML | 60
NL08082657,3842AE | 2
NL08082723,8097SZ | 15
NL08082866,7346AD | 60
NL08082869,7346AD | 60
NL08082885,3846BD | 18
NL08082999,1091AG | 20
NL08083001,1091AG | 20
NL08083032,7324AE | 1
NL08083102,3851LP | 4
NL08083168,8084GS | 13
NL08083215,3781MD | 13
NL08083266,7334DZ | 31
NL08083310,7271AZ | 1
NL08083391,3784WJ | 122
NL08083452,8084AB | 30
NL08083637,1082MS | 5
NL08083657,3846BD | 20
NL08083671,7217TH | 9
NL08083672,7217TH | 9
NL08083697,7631AK | 76
NL08083746,7314AG | 59
NL08083832,7627LJ | 10
NL08083888,8171LV | 93
NL08083906,7442DL | 10
NL08083948,3771RG | 62
NL08084044,6971AD | 16
NL08084068,3905PD | 71
NL08084086,7384AS | 17
NL08084162,7731BC | 1
NL08084173,3905PD | 71
NL08084174,7482GW | 36
NL08084436,7425AT | 20
NL08084446,8077RJ | 497
NL08084499,8077RJ | 497
NL08084501,7602RB | 2
NL08084509,1976BM | 64
NL08084540,7333NR | 41
NL08084568,7245PL | 81
NL08084618,7547TK | 24
NL08084715,7601BG | 155
NL08084917,7597NG | 58
NL08084920,7641BT | 16
NL08084932,7558PS | 8
NL08084963,7324AE | 1
NL08085022,7575AS | 1
NL08085064,7545MV | 143
NL08085066,7554NG | 31
NL08085090,7461JE | 92
NL08085116,7335JP | 11
NL08085130,7316CM | 10
NL08085196,7482EW | 3
NL08085201,7316CM | 10
NL08085234,7556BR | 8
NL08085255,7411BR | 13
NL08085288,7522PD | 18
NL08085298,7544GG | 111
NL08085352,3781AH | 60
NL08085411,3891AE | 43
NL08085412,3846BM | 27
NL08085522,7411HW | 23
NL08085552,3772MP | 37
NL08085563,7671EG | 5
NL08085745,7461BA | 4
NL08085767,1431EX | 72
NL08085799,6673DN | 2
NL08085841,7461BA | 4
NL08085940,7542CR | 7
NL08086032,1013AP | 23
NL08086230,7623HK | 1
NL08086319,7468DC | 29
NL08086423,1119RB | 101
NL08086502,7316CM | 10
NL08086549,3621ZA | 5
NL08086594,7271LH | 20
NL08086941,3848CB | 59
NL08086948,7271NS | 3
NL08087001,7551KW | 1
NL08087006,7551KW | 1
NL08087009,7551KW | 1
NL08087318,7631BW | 9
NL08087333,3151HV | 32
NL08087854,3723BH | 95
NL08087997,6716BS | 4
NL08088064,7497NE | 3
NL08088066,7475NJ | 1
NL08088092,7461BA | 10
NL08088119,7461BA | 10
NL08088225,8042PR | 2
NL08088226,8042PR | 2
NL08088292,7201HB | 12
NL08088357,7391KA | 1
NL08088371,3846BN | 18
NL08088373,7461BA | 4
NL08088376,7461BA | 10
NL08088378,7461BA | 10
NL08088384,7609RD | 10
NL08088560,3882TN | 52
NL08088803,7384AS | 17
NL08088839,6961EC | 85
NL08088846,3886LA | 39
NL08088960,7333NS | 48
NL08089010,7361TC | 1
NL08089061,3774SE | 2
NL08089072,3882BJ | 9
NL08089208,7231NN | 23
NL08089416,7545ZW | 225
NL08089437,3781NN | 16
NL08089456,7521PP | 65
NL08089509,7511JR | 1
NL08089521,7547AS | 219
NL08089523,7468PW | 8
NL08089529,7547RW | 40
NL08089641,7551EJ | 47
NL08089705,7551CW | 6
NL08089730,4005EG | 4
NL08089744,3771MG | 18
NL08089803,3851NH | 2
NL08089981,7339GE | 155
NL08090001,7339GE | 155
NL08090156,1412LC | 62
NL08090268,3851NH | 2
NL08090451,3771NC | 4
NL08090458,1327AG | 4
NL08090611,7559JV | 305
NL08090613,7559JV | 305
NL08090697,7554RT | 51
NL08090722,7544GG | 111
NL08091102,7316AL | 2
NL08091218,1097JB | 200
NL08091235,7461BP | 1
NL08091261,8121BM | 5
NL08091306,7551EP | 94
NL08091320,7461BA | 10
NL08091323,7461BA | 10
NL08091326,7461BA | 10
NL08091331,7461BA | 2
NL08091381,3581KP | 77
NL08091401,3581KP | 77
NL08091587,7547AS | 219
NL08091636,7556BT | 6
NL08091671,8166KB | 5
NL08091689,7461BV | 14
NL08091733,3811MZ | 1
NL08091895,7512KZ | 1
NL08092087,8071SC | 7
NL08092102,7463PH | 8
NL08092357,7323RW | 1
NL08092379,7601PR | 12
NL08092406,7521PK | 20
NL08092440,3845CA | 40
NL08092500,7461BV | 14
NL08092517,7573EB | 70
NL08092597,7575EE | 9
NL08092909,1019HP | 456
NL08092927,8601VA | 1
NL08092947,3882MR | 15
NL08092950,3771NA | 23
NL08092962,7391HJ | 1
NL08093023,7602RG | 29
NL08093027,7607CR | 58
NL08093088,8071RB | 31
NL08093102,1097JB | 200
NL08093115,8084GW | 20
NL08093125,7514AB | 63
NL08093158,3846AT | 15
NL08093184,7641PA | 1
NL08093197,7626NE | 1
NL08093209,7559RA | 2
NL08093231,7161EB | 29
NL08093312,7555RJ | 800
NL08093321,7418ET | 17
NL08093378,7245NE | 2
NL08093410,6961DG | 23
NL08093457,7561BL | 6
NL08093506,8107AR | 40
NL08093520,7311KJ | 116
NL08093629,7461JE | 92
NL08093632,3886LC | 26
NL08093748,7447PM | 14
NL08093871,8107AR | 40
NL08094006,7547TC | 46
NL08094177,7671EG | 5
NL08094232,7671CJ | 242
NL08094346,7327AD | 15
NL08094352,7587NJ | 62
NL08094357,7587NJ | 62
NL08094363,7587NJ | 62
NL08094372,7587NJ | 62
NL08094376,7587NJ | 62
NL08094377,7587NJ | 62
NL08094381,7587NJ | 62
NL08094395,7587NJ | 62
NL08094440,7311AL | 20
NL08094471,7322JJ | 45
NL08094515,7325WT | 299
NL08094580,8084HW | 15
NL08094594,8084HW | 15
NL08094711,2343JD | 1
NL08094722,7671EG | 5
NL08094850,8241AV | 135
NL08094889,7463PH | 16
NL08094942,7556BN | 110
NL08094945,7575AS | 1
NL08094960,7524AK | 100
NL08095012,7213AN | 50
NL08095116,7651LR | 15
NL08095119,3071EL | 2
NL08095238,7558ZC | 19
NL08095300,7623CS | 8
NL08095335,7333PD | 10
NL08095433,6961DT | 16
NL08095500,7521AN | 500
NL08095547,7521PH | 25
NL08095605,7364AL | 6
NL08095606,7364AL | 6
NL08095926,7535DS | 185
NL08096248,7512CN | 230
NL08096305,7317BD | 88
NL08096477,7559JV | 305
NL08096550,7641LL | 14
NL08096590,7463BK | 25
NL08096609,7547BG | 133
NL08096676,6961DG | 23
NL08096690,7322JM | 101
NL08096693,7322JM | 101
NL08096745,7475ST | 5
NL08096761,7547BG | 133
NL08096993,7556BR | 14
NL08097102,7575BT | 16
NL08097181,7483PH | 8
NL08097192,7346AJ | 56
NL08097203,7461JG | 69
NL08097261,7311HE | 4
NL08097304,3882MA | 12
NL08097343,3851NH | 2
NL08097428,7491HJ | 7
NL08097738,7951SJ | 5
NL08097855,7559ST | 290
NL08097991,7671RD | 36
NL08097996,7513AJ | 55
NL08098123,8191JP | 4
NL08098239,7461BA | 2
NL08098314,1077XX | 613
NL08098315,1077XX | 613
NL08098561,7514AC | 1
NL08098586,6678MB | 6
NL08098647,7245PG | 2
NL08098651,7271LH | 11
NL08098668,7547BG | 111
NL08098730,7312SN | 154
NL08098746,7511JR | 1
NL08098748,7671RD | 36
NL08098853,7443RE | 16
NL08098866,7553GP | 20
NL08098873,7468RS | 7
NL08098874,7468RS | 7
NL08099073,7241JK | 87
NL08099104,1185VB | 2
NL08099213,7521PL | 13
NL08099288,7551GT | 24
NL08099447,7218MA | 36
NL08099539,7554TT | 4
NL08099583,7334DL | 737
NL08099661,7622CM | 1
NL08099770,7323AM | 350
NL08099927,7251JS | 14
NL08100063,7609RA | 20
NL08100159,7051CS | 21
NL08100160,7051CS | 21
NL08100161,7051CS | 21
NL08100373,7631AK | 76
NL08100389,7431ZA | 5
NL08100660,7513AJ | 51
NL08100800,7218MA | 36
NL08100838,7411HW | 23
NL08100846,7339AA | 45
NL08100923,7554TV | 20
NL08100972,6713KR | 2
NL08101046,3771HK | 37
NL08101206,7271RD | 20
NL08101214,7559SV | 351
NL08101224,7571EJ | 1
NL08101229,2587WH | 106
NL08101678,7511AE | 20
NL08101847,7461BA | 4
NL08101920,6541XN | 200
NL08102106,7511ZA | 39
NL08102179,3845LD | 266
NL08102210,7601BG | 155
NL08102247,3846BV | 4
NL08102271,6971LB | 19
NL08102290,7683BJ | 20
NL08102561,7418CC | 9
NL08102575,7418CC | 9
NL08102578,7521BE | 10
NL08102652,7431BH | 73
NL08102769,7364AL | 6
NL08102823,7602KR | 25
NL08102828,3781VD | 10
NL08102832,3781VD | 10
NL08103032,7605AT | 83
NL08103235,8081XG | 33
NL08103370,3882AT | 4
NL08103507,7601GM | 250
NL08103522,7601GM | 250
NL08103712,7461BA | 4
NL08103731,4191NZ | 56
NL08103792,7325WV | 242
NL08103793,7382AJ | 11
NL08103887,7547RW | 2
NL08103945,3781ND | 26
NL08103988,7418AA | 18
NL08104168,7622JB | 5
NL08104216,6135KE | 15
NL08104327,3851BB | 36
NL08104365,7622AW | 29
NL08104567,7671RD | 36
NL08104584,7556BN | 66
NL08104595,7383AV | 102
NL08104630,7461JE | 92
NL08104720,7411KM | 52
NL08104749,7451RG | 3
NL08104791,3069CB | 80
NL08104878,3846AT | 22
NL08104915,3846BP | 2
NL08104973,7587NG | 105
NL08104996,3438MR | 7
NL08105039,5825JG | 8
NL08105055,7418AW | 5
NL08105470,7463PM | 5
NL08105494,7497NN | 34
NL08105600,7575BK | 46
NL08105694,7627NP | 43
NL08105797,7556NC | 28
NL08105817,7461JA | 14
NL08105884,7547TB | 3
NL08106028,8171NS | 25
NL08106047,7447AJ | 13
NL08106051,7562PC | 4
NL08106143,1043GP | 103
NL08106153,7642CZ | 52
NL08106241,7391TZ | 1
NL08106435,3438MR | 7
NL08106503,7609RD | 5
NL08106505,7323PS | 427
NL08106617,7466PE | 2
NL08106672,3771RG | 62
NL08106903,6827AV | 73
NL08106960,7951SJ | 5
NL08107140,8141EB | 33
NL08107157,3771LL | 144
NL08107163,7325AB | 12
NL08107312,7418EX | 9
NL08107348,7552EC | 95
NL08107465,6971LB | 19
NL08107686,1101BH | 55
NL08107711,7364AL | 6
NL08107895,3772MT | 11
NL08107954,6971LB | 19
NL08108068,7547TE | 55
NL08108078,7671RD | 36
NL08108079,7331BD | 107
NL08108084,7671RD | 36
NL08108089,3843GA | 9
NL08108149,3528BP | 80
NL08108182,8017JV | 15
NL08108251,4701CV | 113
NL08108335,3771PL | 11
NL08108357,8084AB | 30
NL08108415,7008BC | 283
NL08108655,3845MD | 1
NL08108873,3247XR | 9
NL08109071,3845LD | 266
NL08109173,7156NR | 15
NL08109180,7671RD | 36
NL08109296,1098GT | 108
NL08109497,7468AS | 1
NL08109584,7642CZ | 52
NL08109623,7415ES | 10
NL08109706,7383AV | 102
NL08109820,7573PA | 136
NL08109875,7411HS | 24
NL08109941,7587MG | 1
NL08110001,7547TK | 24
NL08110041,8131VZ | 1
NL08110044,7418EE | 5
NL08110045,7418EE | 5
NL08110046,7332BE | 9
NL08110085,5211GD | 241
NL08110094,1101AR | 56
NL08110107,7321CA | 54
NL08110142,7316AA | 5
NL08110179,2909LC | 2
NL08110272,7468DC | 29
NL08110282,3871AW | 97
NL08110357,8281BN | 15
NL08110410,6673DM | 57
NL08110484,8256SB | 13
NL08110546,7601BG | 155
NL08110547,7461JE | 92
NL08110552,3845MD | 1
NL08110691,3862XG | 2
NL08110695,3528BP | 80
NL08110762,4331GG | 37
NL08110836,1076EC | 97
NL08110916,7241RA | 3
NL08111091,7556BN | 66
NL08111103,7552DX | 104
NL08111170,7544GG | 111
NL08111217,7547AN | 140
NL08111262,8084AM | 3
NL08111415,7245NE | 2
NL08111433,8263CJ | 6
NL08111437,7521PR | 28
NL08111453,6741KP | 15
NL08111465,3824ML | 60
NL08111495,8161BR | 12
NL08111651,3824ML | 60
NL08111669,7461AD | 15
NL08111686,7681KD | 6
NL08111999,1062XK | 176
NL08112110,7413BA | 3
NL08112135,7491CH | 9
NL08112139,7468MJ | 1
NL08112236,7472DE | 8
NL08112240,7442DB | 4
NL08112285,7642CZ | 52
NL08112298,7523MC | 25
NL08112300,7642CZ | 52
NL08112369,3846AR | 2
NL08112449,6825JC | 110
NL08112471,3853LK | 69
NL08112514,8171PV | 45
NL08112651,7602PD | 17
NL08112891,7525PG | 290
NL08113014,7213LE | 4
NL08113094,7604BD | 131
NL08113224,3781GB | 24
NL08113225,7512KZ | 1
NL08113230,7542CR | 13
NL08113473,6716AD | 4
NL08113625,6741KP | 15
NL08113632,8302EK | 22
NL08113668,7471ST | 16
NL08113718,7324BD | 4
NL08113913,7573AV | 5
NL08114101,6741KP | 15
NL08114104,7333NS | 48
NL08114105,7361GT | 10
NL08114148,3771NC | 4
NL08114164,7241VS | 10
NL08114173,3841CC | 30
NL08114240,7623CS | 8
NL08114332,7556BP | 7
NL08114434,7531LJ | 29
NL08114495,7512XX | 94
NL08114658,7496RA | 43
NL08114705,8071DA | 16
NL08114707,8071DA | 16
NL08114879,3845MD | 1
NL08114946,7411PS | 9
NL08115178,7333NS | 48
NL08115466,7521PL | 15
NL08115561,7471ST | 16
NL08115639,7391MV | 90
NL08115642,7622BJ | 80
NL08115645,7622BJ | 80
NL08115713,7556NC | 28
NL08115757,4462HK | 2
NL08116133,7245NE | 2
NL08116223,7665TB | 27
NL08116305,7324BD | 4
NL08116457,7544LR | 135
NL08116464,7334DL | 737
NL08116479,3851SE | 3
NL08116589,7622GR | 160
NL08116607,7574AC | 163
NL08116622,4911AW | 18
NL08116632,7551HT | 204
NL08116650,7331BD | 107
NL08116654,7331BD | 107
NL08116711,7418AW | 5
NL08116748,7482BZ | 20
NL08116750,1332BB | 6
NL08116863,2288EC | 9
NL08116994,7351TM | 140
NL08117132,7417DA | 22
NL08117341,7547RD | 18
NL08117355,7323AM | 350
NL08117477,3845MD | 1
NL08117619,7547AT | 335
NL08117636,7418EZ | 7
NL08117698,7553TK | 54
NL08117841,7241DH | 23
NL08118178,6971KN | 5
NL08118226,5026RP | 1
NL08118294,6961DG | 23
NL08118371,7311CL | 1
NL08118379,7642CZ | 52
NL08118607,7102KC | 7
NL08118855,3781GB | 24
NL08118954,7468RS | 7
NL08119004,2803PB | 8
NL08119095,3881PT | 2
NL08119189,7642CZ | 52
NL08119211,7384DB | 25
NL08119307,7461AE | 42
NL08119355,7521PV | 1
NL08119444,2718SL | 100
NL08119773,1097JB | 200
NL08119840,8071SC | 8
NL08120138,3851BB | 36
NL08120142,7512GA | 9
NL08120148,7418AZ | 24
NL08120198,7391KA | 1
NL08120315,7651KP | 2
NL08120411,7496RA | 43
NL08120429,7641PA | 1
NL08120463,7223DC | 127
NL08120503,7609RA | 8
NL08120514,7418BN | 1
NL08120620,7554TJ | 39
NL08120625,7554TJ | 39
NL08120653,7591GM | 12
NL08120679,8081HL | 15
NL08120680,3811MH | 79
NL08120747,7556BM | 60
NL08120959,7416SE | 75
NL08121048,7441HC | 57
NL08121120,7602KJ | 237
NL08121337,7411HE | 37
NL08121482,8171NT | 5
NL08121485,8071PA | 22
NL08121552,7627NP | 43
NL08121600,6861DE | 23
NL08121829,7521AG | 585
NL08121938,7451PJ | 22
NL08122001,7461BA | 2
NL08122040,3311JG | 71
NL08122081,7482EZ | 30
NL08122097,8071SC | 7
NL08122178,7678SC | 33
NL08122202,7543EC | 300
NL08122231,7313CC | 137
NL08122687,3542AD | 47
NL08123026,3846BD | 18
NL08123204,8171NT | 5
NL08123221,8071WP | 3
NL08123325,3401MX | 3
NL08123402,6975AG | 38
NL08123422,8071JA | 24
NL08123438,7411SK | 1
NL08123547,3881HB | 4
NL08123657,7622LW | 37
NL08123658,7622LW | 37
NL08123660,7622LW | 37
NL08123696,7411SK | 1
NL08123800,8302EK | 22
NL08123853,7051DL | 52
NL08123917,7683PE | 12
NL08124047,7559SV | 351
NL08124133,5026RP | 1
NL08124168,7418AT | 20
NL08124203,7202AX | 200
NL08124284,7418EX | 9
NL08124396,8161AT | 34
NL08124429,7331HC | 31
NL08124487,7642CZ | 52
NL08124489,7642CZ | 52
NL08124519,8218MA | 6
NL08124589,7521PR | 25
NL08124977,5301LX | 33
NL08125064,7622BG | 2
NL08125182,7336BB | 43
NL08125235,7554RW | 5
NL08125271,7602CE | 40
NL08125287,8094SB | 78
NL08125296,7461TR | 8
NL08125298,7332BD | 106
NL08125330,7442PD | 2
NL08125492,7521PL | 15
NL08125761,1217GB | 178
NL08125763,1217GB | 178
NL08125932,3881BG | 8
NL08126097,7333PB | 100
NL08126099,7553VZ | 200
NL08126386,7313BL | 33
NL08126401,8263CJ | 6
NL08126436,3241TA | 117
NL08126508,8121EV | 30
NL08126648,7391KA | 1
NL08126656,3542AD | 47
NL08126660,7391KA | 1
NL08126986,3881PT | 2
NL08126988,8084AM | 3
NL08127132,1059CL | 6
NL08127381,7573PA | 125
NL08127489,3881MH | 10
NL08127568,7559JV | 305
NL08127728,7418EE | 16
NL08127782,7324AK | 72
NL08127832,7333MT | 22
NL08127874,7573PA | 125
NL08128001,1012BM | 92
NL08128016,3089JH | 11
NL08128146,7555ED | 101
NL08128255,7573PA | 125
NL08128343,7523JJ | 69
NL08128378,7461BA | 10
NL08128544,7679TK | 1
NL08128626,7416SE | 75
NL08128645,3862JL | 31
NL08128698,7665BC | 53
NL08128771,3776MR | 6
NL08128878,7441AX | 20
NL08128941,6975AG | 38
NL08128990,7325RK | 32
NL08129115,7609RA | 8
NL08129192,7547AS | 219
NL08129194,2909VA | 764
NL08129243,7547TK | 10
NL08129365,7451KZ | 27
NL08129402,7241VS | 10
NL08129426,7556BE | 50
NL08129430,7384AN | 50
NL08129655,3846BX | 24
NL08129765,3781GN | 53
NL08129776,7468HE | 126
NL08129880,7391TR | 62
NL08129894,7471CA | 3
NL08129895,7604PJ | 2
NL08129898,7641BT | 16
NL08129984,7547AS | 219
NL08130106,3899AK | 33
NL08130140,7545RZ | 32
NL08130200,7461BA | 2
NL08130202,7607RC | 9
NL08130205,7609RA | 20
NL08130251,7671DC | 3
NL08130270,7332BH | 9
NL08130272,3888MX | 60
NL08130279,7461BA | 4
NL08130281,7461BA | 4
NL08130338,3841DC | 112
NL08130620,7604PV | 6
NL08130662,3851SE | 13
NL08130700,7461BA | 2
NL08130814,5026RP | 1
NL08130832,3981AZ | 19
NL08130883,7591PE | 13
NL08130904,8071BZ | 42
NL08130907,7671RD | 36
NL08131006,7547TD | 60
NL08131008,7547TD | 60
NL08131073,7556BP | 7
NL08131086,3881GA | 11
NL08131103,7521AG | 545
NL08131156,7434RK | 1
NL08131221,3771SE | 229
NL08131225,3771SE | 229
NL08131264,7491CL | 3
NL08131345,3844DG | 1
NL08131456,8161PH | 38
NL08131645,7156NW | 5
NL08131665,7005BK | 29
NL08131705,7609RD | 5
NL08131832,3881GA | 11
NL08131843,3771HK | 37
NL08131885,3811LP | 55
NL08131916,7311HZ | 31
NL08131993,7601PN | 2
NL08132001,7642CZ | 52
NL08132005,3851BB | 36
NL08132006,3851BB | 36
NL08132279,7345DH | 169
NL08132389,3846AT | 22
NL08132421,7313GC | 13
NL08132472,1012BM | 92
NL08132518,8161AT | 15
NL08132520,8161AT | 15
NL08132680,7542GG | 103
NL08132711,3846BV | 4
NL08132755,1181LD | 935
NL08132884,1251KM | 5
NL08132898,7535CK | 7
NL08132905,6961KB | 1
NL08132992,7642CZ | 52
NL08133225,3781HV | 20
NL08133326,7575EE | 25
NL08133411,7442MR | 51
NL08133426,7521PL | 13
NL08133479,7535CK | 7
NL08133511,3811MZ | 1
NL08133754,7573AT | 5
NL08133755,7573AT | 5
NL08133772,7201NR | 42
NL08133780,7573AT | 5
NL08133781,7573AT | 5
NL08133795,7573AT | 5
NL08133796,6824HM | 108
NL08133799,7573AT | 5
NL08133805,6824HM | 108
NL08133813,7573AT | 5
NL08133857,7573AT | 5
NL08133951,2517JV | 2
NL08133981,7051CS | 21
NL08133984,7463PN | 1
NL08134071,7571BK | 30
NL08134077,7571BK | 30
NL08134081,7573AT | 5
NL08134125,7573AT | 5
NL08134127,6824HM | 108
NL08134161,3542AD | 47
NL08134321,7575DA | 8
NL08134323,7575DB | 25
NL08134324,7313BJ | 26
NL08134328,7313BJ | 26
NL08134366,7381BG | 92
NL08134587,7559SV | 351
NL08134699,7411PE | 18
NL08134708,7773NL | 13
NL08134724,7051CS | 21
NL08134749,8161PG | 8
NL08134775,7601BG | 155
NL08134931,7543BK | 185
NL08134947,7602RG | 29
NL08135044,7415CR | 17
NL08135060,7696BE | 7
NL08135138,7609RG | 18
NL08135424,7667RL | 21
NL08135460,7604PJ | 2
NL08135616,7322JM | 101
NL08135867,7461BA | 2
NL08135876,7461BA | 2
NL08136006,7687AN | 1
NL08136047,3771LL | 136
NL08136116,7587NW | 5
NL08136154,1273SP | 102
NL08136204,7581CV | 309
NL08136220,7411HW | 25
NL08136273,7314AE | 45
NL08136342,7481EL | 190
NL08136348,7481EL | 190
NL08136353,7481EL | 190
NL08136356,7481EL | 190
NL08136358,7482EW | 3
NL08136573,3846BV | 4
NL08136719,7461BA | 2
NL08136730,3771LL | 144
NL08136809,4023AK | 72
NL08136896,7491HP | 3
NL08136959,7511AR | 2
NL08136992,7481RR | 4
NL08136994,7391AK | 24
NL08137183,3882PD | 61
NL08137259,7324BK | 65
NL08137284,8094SB | 26
NL08137346,7461TR | 8
NL08137347,7461TR | 8
NL08137406,5145RA | 3
NL08137541,4023AK | 72
NL08137740,8305BM | 6
NL08137943,3014HA | 169
NL08138209,8161ND | 2
NL08138281,8161PM | 2
NL08138299,7524AH | 760
NL08138301,7524AH | 760
NL08138376,7313CC | 137
NL08138443,7483PG | 17
NL08138472,8161EA | 7
NL08138721,7554NM | 5
NL08138743,7514AB | 63
NL08138836,8071SC | 8
NL08139060,7521BE | 55
NL08139087,7461BA | 2
NL08139090,7461BA | 2
NL08139146,7547RA | 19
NL08139439,7552DX | 104
NL08139561,7586AA | 47
NL08139567,7511ZA | 39
NL08139591,7462ZZ | 1
NL08139718,8025BP | 13
NL08139739,7241DH | 23
NL08139744,3011TX | 120
NL08139788,7547RD | 18
NL08139841,7461AD | 15
NL08139856,7161BW | 20
NL08139979,7461TR | 8
NL08139980,7461TR | 8
NL08140036,7461BA | 2
NL08140275,8181RA | 2
NL08140299,1101CM | 238
NL08140339,7573PA | 125
NL08140382,8171MB | 34
NL08140403,7231PA | 12
NL08140475,7602KM | 412
NL08140534,7573BS | 36
NL08140560,6883JP | 16
NL08140745,3853MA | 35
NL08140770,7512HK | 123
NL08140787,8071AK | 186
NL08140792,7461BA | 2
NL08140893,7451HJ | 2
NL08140945,7201HB | 12
NL08140977,3771VM | 27
NL08141036,7664VJ | 5
NL08141139,7604BD | 131
NL08141166,7471SB | 7
NL08141181,7461BA | 4
NL08141208,7411SK | 1
NL08141258,8162ET | 1
NL08141287,7671EG | 5
NL08141311,7671EG | 5
NL08141385,7468DL | 32
NL08141585,7471CK | 61
NL08142084,6031TW | 11
NL08142160,7468MJ | 1
NL08142231,7475NH | 6
NL08142387,7471ST | 2
NL08142416,7241CL | 4
NL08142444,7241CL | 4
NL08142467,3771XE | 37
NL08142468,3771XE | 37
NL08142469,7151MX | 1
NL08142495,7496RA | 43
NL08142568,3847LG | 2
NL08142632,6825MC | 251
NL08142671,7609RE | 15
NL08142685,7511JJ | 9
NL081427010000T,7523AJ | 340
NL081427040000T,7523AJ | 340
NL08142769,7475TT | 4
NL08142836,1011 | 80
NL08142873,7522NB | 5
NL08142875,7461BA | 2
NL08142877,7461BA | 2
NL08142915,7461BA | 2
NL08143015,3846AK | 39
NL08143086,3771AG | 19
NL08143157,7321AN | 77
NL08143183,2984AB | 120
NL08143295,7461TR | 8
NL08143311,7524AH | 760
NL08143548,7411SK | 1
NL08143559,7609PK | 459
NL08143683,7328JH | 19
NL08143889,1101CM | 238
NL08144070,7622GP | 122
NL08144270,7418AW | 5
NL08144374,7313BJ | 26
NL08144502,3882LK | 4
NL08144736,3846CD | 50
NL08144741,7151MX | 11
NL08144840,7545PP | 16
NL08145125,3824ML | 60
NL08145607,3771MB | 86
NL08145613,9351VC | 44
NL08145624,8256SB | 13
NL08145709,3882PD | 61
NL08145711,7418ET | 8
NL08145721,7497NN | 34
NL08145728,7666LH | 134
NL08145802,3785LH | 5
NL08145991,7201NR | 42
NL08146230,7314AG | 59
NL08146270,7461BA | 10
NL08146276,7521BG | 10
NL08146278,2596TV | 4
NL08146428,3846BM | 27
NL08146654,3845LL | 49
NL08146657,8071WP | 3
NL08146749,2011NC | 23
NL08146915,3771HK | 37
NL08146939,3851RT | 14
NL08146950,7461JE | 92
NL08146961,7651AP | 19
NL08147108,7461BA | 2
NL08147241,7317AJ | 82
NL08147343,7551BJ | 20
NL08147396,7461TR | 8
NL08147420,6971LB | 19
NL08147436,7384BM | 126
NL08147466,7572CZ | 36
NL08147531,7559SP | 201
NL08147594,7241PA | 27
NL08147654,7627LA | 3
NL08147665,7627LA | 3
NL08147751,7315BN | 69
NL08147765,7553GP | 20
NL08147857,7554NS | 24
NL08147947,7327AC | 12
NL08147954,7418EV | 7
NL08147983,7418EV | 7
NL08147986,7418EV | 7
NL08148021,7521PV | 1
NL08148028,7418EV | 7
NL08148074,7554RW | 5
NL08148078,3772MP | 31
NL08148097,7466PT | 2
NL08148149,7482NX | 10
NL08148216,8271RD | 41
NL08148250,3851NH | 2
NL08148256,7475NM | 11
NL08148310,7683PM | 8
NL08148366,3882TR | 2
NL08148559,7461AB | 11
NL08148581,7511JJ | 9
NL08148776,7483PH | 6
NL08148816,5652AM | 25
NL08148842,7468DC | 24
NL08148991,7607HA | 33
NL08149056,7461BA | 2
NL08149128,7561RV | 47
NL08149163,3881PW | 14
NL08149166,7331BD | 107
NL08149193,7601BG | 155
NL08149245,7561RV | 47
NL08149260,7513AJ | 55
NL08149262,1091RZ | 7
NL08149267,7157AC | 51
